LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
CZE,HUR,MEN,PC_LF,M,1994-11,3.6,
CZE,HUR,MEN,PC_LF,M,1994-12,3.8,
CZE,HUR,MEN,PC_LF,M,1995-01,3.6,
CZE,HUR,MEN,PC_LF,M,1995-02,3.5,
CZE,HUR,MEN,PC_LF,M,1995-03,3.7,
CZE,HUR,MEN,PC_LF,M,1995-04,3.6,
CZE,HUR,MEN,PC_LF,M,1995-05,3.4,
CZE,HUR,MEN,PC_LF,M,1995-06,3.6,
CZE,HUR,MEN,PC_LF,M,1995-07,3.4,
CZE,HUR,MEN,PC_LF,M,1995-08,3.3,
CZE,HUR,MEN,PC_LF,M,1995-09,3.3,
CZE,HUR,MEN,PC_LF,M,1995-10,3.3,
CZE,HUR,MEN,PC_LF,M,1995-11,3.2,
CZE,HUR,MEN,PC_LF,M,1995-12,3,
CZE,HUR,MEN,PC_LF,M,1996-01,3.1,
CZE,HUR,MEN,PC_LF,M,1996-02,3,
CZE,HUR,MEN,PC_LF,M,1996-03,3,
CZE,HUR,MEN,PC_LF,M,1996-04,3.1,
CZE,HUR,MEN,PC_LF,M,1996-05,3.4,
CZE,HUR,MEN,PC_LF,M,1996-06,3.4,
CZE,HUR,MEN,PC_LF,M,1996-07,3.4,
CZE,HUR,MEN,PC_LF,M,1996-08,3.5,
CZE,HUR,MEN,PC_LF,M,1996-09,3.4,
CZE,HUR,MEN,PC_LF,M,1996-10,3.2,
CZE,HUR,MEN,PC_LF,M,1996-11,3.5,
CZE,HUR,MEN,PC_LF,M,1996-12,3.6,
CZE,HUR,MEN,PC_LF,M,1997-01,3.7,
CZE,HUR,MEN,PC_LF,M,1997-02,3.4,
CZE,HUR,MEN,PC_LF,M,1997-03,3.4,
CZE,HUR,MEN,PC_LF,M,1997-04,3.7,
CZE,HUR,MEN,PC_LF,M,1997-05,3.7,
CZE,HUR,MEN,PC_LF,M,1997-06,3.9,
CZE,HUR,MEN,PC_LF,M,1997-07,4,
CZE,HUR,MEN,PC_LF,M,1997-08,3.9,
CZE,HUR,MEN,PC_LF,M,1997-09,4,
CZE,HUR,MEN,PC_LF,M,1997-10,4.1,
CZE,HUR,MEN,PC_LF,M,1997-11,4.2,
CZE,HUR,MEN,PC_LF,M,1997-12,4.5,
CZE,HUR,MEN,PC_LF,M,1998-01,4.6,
CZE,HUR,MEN,PC_LF,M,1998-02,4.5,
CZE,HUR,MEN,PC_LF,M,1998-03,4.6,
CZE,HUR,MEN,PC_LF,M,1998-04,4.5,
CZE,HUR,MEN,PC_LF,M,1998-05,4.5,
CZE,HUR,MEN,PC_LF,M,1998-06,5,
CZE,HUR,MEN,PC_LF,M,1998-07,4.9,
CZE,HUR,MEN,PC_LF,M,1998-08,5.1,
CZE,HUR,MEN,PC_LF,M,1998-09,5.5,
CZE,HUR,MEN,PC_LF,M,1998-10,5.4,
CZE,HUR,MEN,PC_LF,M,1998-11,5.9,
CZE,HUR,MEN,PC_LF,M,1998-12,6,
CZE,HUR,MEN,PC_LF,M,1999-01,6.4,
CZE,HUR,MEN,PC_LF,M,1999-02,6.7,
CZE,HUR,MEN,PC_LF,M,1999-03,7.2,
CZE,HUR,MEN,PC_LF,M,1999-04,7.3,
CZE,HUR,MEN,PC_LF,M,1999-05,7.2,
CZE,HUR,MEN,PC_LF,M,1999-06,7.2,
CZE,HUR,MEN,PC_LF,M,1999-07,7.2,
CZE,HUR,MEN,PC_LF,M,1999-08,7.2,
CZE,HUR,MEN,PC_LF,M,1999-09,7.6,
CZE,HUR,MEN,PC_LF,M,1999-10,8,
CZE,HUR,MEN,PC_LF,M,1999-11,7.6,
CZE,HUR,MEN,PC_LF,M,1999-12,7.7,
CZE,HUR,MEN,PC_LF,M,2000-01,7.9,
CZE,HUR,MEN,PC_LF,M,2000-02,7.8,
CZE,HUR,MEN,PC_LF,M,2000-03,7.9,
CZE,HUR,MEN,PC_LF,M,2000-04,7.5,
CZE,HUR,MEN,PC_LF,M,2000-05,7.4,
CZE,HUR,MEN,PC_LF,M,2000-06,7.2,
CZE,HUR,MEN,PC_LF,M,2000-07,7.1,
CZE,HUR,MEN,PC_LF,M,2000-08,7.1,
CZE,HUR,MEN,PC_LF,M,2000-09,7.2,
CZE,HUR,MEN,PC_LF,M,2000-10,6.9,
CZE,HUR,MEN,PC_LF,M,2000-11,7.1,
CZE,HUR,MEN,PC_LF,M,2000-12,6.9,
CZE,HUR,MEN,PC_LF,M,2001-01,7,
CZE,HUR,MEN,PC_LF,M,2001-02,6.6,
CZE,HUR,MEN,PC_LF,M,2001-03,6.7,
CZE,HUR,MEN,PC_LF,M,2001-04,7,
CZE,HUR,MEN,PC_LF,M,2001-05,6.7,
CZE,HUR,MEN,PC_LF,M,2001-06,6.6,
CZE,HUR,MEN,PC_LF,M,2001-07,6.8,
CZE,HUR,MEN,PC_LF,M,2001-08,7,
CZE,HUR,MEN,PC_LF,M,2001-09,6.7,
CZE,HUR,MEN,PC_LF,M,2001-10,6.7,
CZE,HUR,MEN,PC_LF,M,2001-11,6.6,
CZE,HUR,MEN,PC_LF,M,2001-12,6.5,
CZE,HUR,MEN,PC_LF,M,2002-01,6.3,
CZE,HUR,MEN,PC_LF,M,2002-02,5.9,
CZE,HUR,MEN,PC_LF,M,2002-03,6.1,
CZE,HUR,MEN,PC_LF,M,2002-04,6,
CZE,HUR,MEN,PC_LF,M,2002-05,5.7,
CZE,HUR,MEN,PC_LF,M,2002-06,6,
CZE,HUR,MEN,PC_LF,M,2002-07,5.8,
CZE,HUR,MEN,PC_LF,M,2002-08,5.6,
CZE,HUR,MEN,PC_LF,M,2002-09,6,
CZE,HUR,MEN,PC_LF,M,2002-10,5.8,
CZE,HUR,MEN,PC_LF,M,2002-11,5.8,
CZE,HUR,MEN,PC_LF,M,2002-12,5.9,
CZE,HUR,MEN,PC_LF,M,2003-01,5.5,
CZE,HUR,MEN,PC_LF,M,2003-02,5.6,
CZE,HUR,MEN,PC_LF,M,2003-03,6,
CZE,HUR,MEN,PC_LF,M,2003-04,5.9,
CZE,HUR,MEN,PC_LF,M,2003-05,6.1,
CZE,HUR,MEN,PC_LF,M,2003-06,6,
CZE,HUR,MEN,PC_LF,M,2003-07,6.2,
CZE,HUR,MEN,PC_LF,M,2003-08,6.2,
CZE,HUR,MEN,PC_LF,M,2003-09,6.3,
CZE,HUR,MEN,PC_LF,M,2003-10,6.5,
CZE,HUR,MEN,PC_LF,M,2003-11,6.6,
CZE,HUR,MEN,PC_LF,M,2003-12,6.7,
CZE,HUR,MEN,PC_LF,M,2004-01,6.9,
CZE,HUR,MEN,PC_LF,M,2004-02,7.3,
CZE,HUR,MEN,PC_LF,M,2004-03,6.7,
CZE,HUR,MEN,PC_LF,M,2004-04,7,
CZE,HUR,MEN,PC_LF,M,2004-05,7.6,
CZE,HUR,MEN,PC_LF,M,2004-06,6.9,
CZE,HUR,MEN,PC_LF,M,2004-07,6.8,
CZE,HUR,MEN,PC_LF,M,2004-08,7.2,
CZE,HUR,MEN,PC_LF,M,2004-09,7,
CZE,HUR,MEN,PC_LF,M,2004-10,7.2,
CZE,HUR,MEN,PC_LF,M,2004-11,7.1,
CZE,HUR,MEN,PC_LF,M,2004-12,6.6,
CZE,HUR,MEN,PC_LF,M,2005-01,7,
CZE,HUR,MEN,PC_LF,M,2005-02,7.1,
CZE,HUR,MEN,PC_LF,M,2005-03,6.8,
CZE,HUR,MEN,PC_LF,M,2005-04,6.5,
CZE,HUR,MEN,PC_LF,M,2005-05,6.5,
CZE,HUR,MEN,PC_LF,M,2005-06,6.2,
CZE,HUR,MEN,PC_LF,M,2005-07,6.2,
CZE,HUR,MEN,PC_LF,M,2005-08,6.3,
CZE,HUR,MEN,PC_LF,M,2005-09,6.3,
CZE,HUR,MEN,PC_LF,M,2005-10,6.1,
CZE,HUR,MEN,PC_LF,M,2005-11,6.4,
CZE,HUR,MEN,PC_LF,M,2005-12,6.2,
CZE,HUR,MEN,PC_LF,M,2006-01,6.3,
CZE,HUR,MEN,PC_LF,M,2006-02,6.1,
CZE,HUR,MEN,PC_LF,M,2006-03,6.3,
CZE,HUR,MEN,PC_LF,M,2006-04,5.7,
CZE,HUR,MEN,PC_LF,M,2006-05,5.7,
CZE,HUR,MEN,PC_LF,M,2006-06,6,
CZE,HUR,MEN,PC_LF,M,2006-07,5.6,
CZE,HUR,MEN,PC_LF,M,2006-08,5.6,
CZE,HUR,MEN,PC_LF,M,2006-09,6,
CZE,HUR,MEN,PC_LF,M,2006-10,5.5,
CZE,HUR,MEN,PC_LF,M,2006-11,5.4,
CZE,HUR,MEN,PC_LF,M,2006-12,5.4,
CZE,HUR,MEN,PC_LF,M,2007-01,4.7,
CZE,HUR,MEN,PC_LF,M,2007-02,4.5,
CZE,HUR,MEN,PC_LF,M,2007-03,4.6,
CZE,HUR,MEN,PC_LF,M,2007-04,4.3,
CZE,HUR,MEN,PC_LF,M,2007-05,4.5,
CZE,HUR,MEN,PC_LF,M,2007-06,4.4,
CZE,HUR,MEN,PC_LF,M,2007-07,4.2,
CZE,HUR,MEN,PC_LF,M,2007-08,4.1,
CZE,HUR,MEN,PC_LF,M,2007-09,4.2,
CZE,HUR,MEN,PC_LF,M,2007-10,4,
CZE,HUR,MEN,PC_LF,M,2007-11,3.7,
CZE,HUR,MEN,PC_LF,M,2007-12,3.8,
CZE,HUR,MEN,PC_LF,M,2008-01,3.6,
CZE,HUR,MEN,PC_LF,M,2008-02,3.6,
CZE,HUR,MEN,PC_LF,M,2008-03,3.4,
CZE,HUR,MEN,PC_LF,M,2008-04,3.5,
CZE,HUR,MEN,PC_LF,M,2008-05,3.5,
CZE,HUR,MEN,PC_LF,M,2008-06,3.5,
CZE,HUR,MEN,PC_LF,M,2008-07,3.4,
CZE,HUR,MEN,PC_LF,M,2008-08,3.3,
CZE,HUR,MEN,PC_LF,M,2008-09,3.3,
CZE,HUR,MEN,PC_LF,M,2008-10,3.4,
CZE,HUR,MEN,PC_LF,M,2008-11,3.6,
CZE,HUR,MEN,PC_LF,M,2008-12,3.6,
CZE,HUR,MEN,PC_LF,M,2009-01,4.5,
CZE,HUR,MEN,PC_LF,M,2009-02,4.7,
CZE,HUR,MEN,PC_LF,M,2009-03,5,
CZE,HUR,MEN,PC_LF,M,2009-04,5.4,
CZE,HUR,MEN,PC_LF,M,2009-05,5.7,
CZE,HUR,MEN,PC_LF,M,2009-06,5.8,
CZE,HUR,MEN,PC_LF,M,2009-07,6.2,
CZE,HUR,MEN,PC_LF,M,2009-08,6.5,
CZE,HUR,MEN,PC_LF,M,2009-09,6.6,
CZE,HUR,MEN,PC_LF,M,2009-10,6.4,
CZE,HUR,MEN,PC_LF,M,2009-11,6.6,
CZE,HUR,MEN,PC_LF,M,2009-12,7,
CZE,HUR,MEN,PC_LF,M,2010-01,7.1,
CZE,HUR,MEN,PC_LF,M,2010-02,7,
CZE,HUR,MEN,PC_LF,M,2010-03,7.1,
CZE,HUR,MEN,PC_LF,M,2010-04,6.5,
CZE,HUR,MEN,PC_LF,M,2010-05,6.4,
CZE,HUR,MEN,PC_LF,M,2010-06,6.3,
CZE,HUR,MEN,PC_LF,M,2010-07,6.1,
CZE,HUR,MEN,PC_LF,M,2010-08,6.1,
CZE,HUR,MEN,PC_LF,M,2010-09,5.9,
CZE,HUR,MEN,PC_LF,M,2010-10,6,
CZE,HUR,MEN,PC_LF,M,2010-11,6.1,
CZE,HUR,MEN,PC_LF,M,2010-12,6.1,
CZE,HUR,MEN,PC_LF,M,2011-01,6,
CZE,HUR,MEN,PC_LF,M,2011-02,6.2,
CZE,HUR,MEN,PC_LF,M,2011-03,5.8,
CZE,HUR,MEN,PC_LF,M,2011-04,5.9,
CZE,HUR,MEN,PC_LF,M,2011-05,6.1,
CZE,HUR,MEN,PC_LF,M,2011-06,5.8,
CZE,HUR,MEN,PC_LF,M,2011-07,5.6,
CZE,HUR,MEN,PC_LF,M,2011-08,5.7,
CZE,HUR,MEN,PC_LF,M,2011-09,5.6,
CZE,HUR,MEN,PC_LF,M,2011-10,5.7,
CZE,HUR,MEN,PC_LF,M,2011-11,5.8,
CZE,HUR,MEN,PC_LF,M,2011-12,5.5,
CZE,HUR,MEN,PC_LF,M,2012-01,5.9,
CZE,HUR,MEN,PC_LF,M,2012-02,6.2,
CZE,HUR,MEN,PC_LF,M,2012-03,5.9,
CZE,HUR,MEN,PC_LF,M,2012-04,5.9,
CZE,HUR,MEN,PC_LF,M,2012-05,6.1,
CZE,HUR,MEN,PC_LF,M,2012-06,5.8,
CZE,HUR,MEN,PC_LF,M,2012-07,5.8,
CZE,HUR,MEN,PC_LF,M,2012-08,6,
CZE,HUR,MEN,PC_LF,M,2012-09,6,
CZE,HUR,MEN,PC_LF,M,2012-10,6.2,
CZE,HUR,MEN,PC_LF,M,2012-11,6.5,
CZE,HUR,MEN,PC_LF,M,2012-12,6.2,
CZE,HUR,MEN,PC_LF,M,2013-01,6,
CZE,HUR,MEN,PC_LF,M,2013-02,6.3,
CZE,HUR,MEN,PC_LF,M,2013-03,6.4,
CZE,HUR,MEN,PC_LF,M,2013-04,6.2,
CZE,HUR,MEN,PC_LF,M,2013-05,6,
CZE,HUR,MEN,PC_LF,M,2013-06,5.5,
CZE,HUR,MEN,PC_LF,M,2013-07,5.9,
CZE,HUR,MEN,PC_LF,M,2013-08,5.8,
CZE,HUR,MEN,PC_LF,M,2013-09,5.8,
CZE,HUR,MEN,PC_LF,M,2013-10,5.6,
CZE,HUR,MEN,PC_LF,M,2013-11,5.9,
CZE,HUR,MEN,PC_LF,M,2013-12,5.6,
CZE,HUR,MEN,PC_LF,M,2014-01,5.4,
CZE,HUR,MEN,PC_LF,M,2014-02,5.5,
CZE,HUR,MEN,PC_LF,M,2014-03,5.6,
CZE,HUR,MEN,PC_LF,M,2014-04,5.4,
CZE,HUR,MEN,PC_LF,M,2014-05,4.9,
CZE,HUR,MEN,PC_LF,M,2014-06,5,
CZE,HUR,MEN,PC_LF,M,2014-07,4.9,
CZE,HUR,MEN,PC_LF,M,2014-08,4.9,
CZE,HUR,MEN,PC_LF,M,2014-09,4.8,
CZE,HUR,MEN,PC_LF,M,2014-10,4.8,
CZE,HUR,MEN,PC_LF,M,2014-11,5.3,
CZE,HUR,MEN,PC_LF,M,2014-12,5,
CZE,HUR,MEN,PC_LF,M,2015-01,5,
CZE,HUR,MEN,PC_LF,M,2015-02,5,
CZE,HUR,MEN,PC_LF,M,2015-03,4.9,
CZE,HUR,MEN,PC_LF,M,2015-04,4.4,
CZE,HUR,MEN,PC_LF,M,2015-05,4.2,
CZE,HUR,MEN,PC_LF,M,2015-06,4.2,
CZE,HUR,MEN,PC_LF,M,2015-07,4.1,
CZE,HUR,MEN,PC_LF,M,2015-08,4,
CZE,HUR,MEN,PC_LF,M,2015-09,3.9,
CZE,HUR,MEN,PC_LF,M,2015-10,3.9,
CZE,HUR,MEN,PC_LF,M,2015-11,3.7,
CZE,HUR,MEN,PC_LF,M,2015-12,3.7,
CZE,HUR,MEN,PC_LF,M,2016-01,3.7,
CZE,HUR,MEN,PC_LF,M,2016-02,3.5,
CZE,HUR,MEN,PC_LF,M,2016-03,3.5,
CZE,HUR,MEN,PC_LF,M,2016-04,3.5,
CZE,HUR,MEN,PC_LF,M,2016-05,3.4,
CZE,HUR,MEN,PC_LF,M,2016-06,3.5,
CZE,HUR,MEN,PC_LF,M,2016-07,3.5,
CZE,HUR,MEN,PC_LF,M,2016-08,3.2,
CZE,HUR,MEN,PC_LF,M,2016-09,3.2,
CZE,HUR,MEN,PC_LF,M,2016-10,3.2,
CZE,HUR,MEN,PC_LF,M,2016-11,3.1,
CZE,HUR,MEN,PC_LF,M,2016-12,3.1,
CZE,HUR,MEN,PC_LF,M,2017-01,2.8,
CZE,HUR,MEN,PC_LF,M,2017-02,2.7,
CZE,HUR,MEN,PC_LF,M,2017-03,2.5,
CZE,HUR,MEN,PC_LF,M,2017-04,2.4,
CZE,HUR,MEN,PC_LF,M,2017-05,2.5,
CZE,HUR,MEN,PC_LF,M,2017-06,2.3,
CZE,HUR,MEN,PC_LF,M,2017-07,2.3,
CZE,HUR,MEN,PC_LF,M,2017-08,2.2,
CZE,HUR,MEN,PC_LF,M,2017-09,2.1,
CZE,HUR,MEN,PC_LF,M,2017-10,2.2,
CZE,HUR,MEN,PC_LF,M,2017-11,2,
CZE,HUR,MEN,PC_LF,M,2017-12,1.9,
CZE,HUR,MEN,PC_LF,M,2018-01,1.9,
CZE,HUR,MEN,PC_LF,M,2018-02,2,
CZE,HUR,MEN,PC_LF,M,2018-03,1.7,
CZE,HUR,MEN,PC_LF,M,2018-04,1.7,
CZE,HUR,MEN,PC_LF,M,2018-05,1.8,
CZE,HUR,MEN,PC_LF,M,2018-06,1.9,
CZE,HUR,MEN,PC_LF,M,2018-07,1.9,
CZE,HUR,MEN,PC_LF,M,2018-08,1.8,
CZE,HUR,MEN,PC_LF,M,2018-09,1.9,
CZE,HUR,MEN,PC_LF,M,2018-10,1.6,
CZE,HUR,MEN,PC_LF,M,2018-11,1.5,
CZE,HUR,MEN,PC_LF,M,2018-12,1.8,
CZE,HUR,MEN,PC_LF,M,2019-01,1.7,
CZE,HUR,MEN,PC_LF,M,2019-02,1.7,
CZE,HUR,MEN,PC_LF,M,2019-03,1.8,
CZE,HUR,MEN,PC_LF,M,2019-04,1.7,
CZE,HUR,MEN,PC_LF,M,2019-05,1.7,
CZE,HUR,MEN,PC_LF,M,2019-06,1.4,
CZE,HUR,MEN,PC_LF,M,2019-07,1.8,
CZE,HUR,MEN,PC_LF,M,2019-08,1.7,
CZE,HUR,MEN,PC_LF,M,2019-09,1.7,
CZE,HUR,MEN,PC_LF,M,2019-10,1.8,
CZE,HUR,MEN,PC_LF,M,2019-11,2.1,
CZE,HUR,MEN,PC_LF,M,2019-12,1.6,
CZE,HUR,MEN,PC_LF,M,2020-01,1.9,
CZE,HUR,MEN,PC_LF,M,2020-02,1.8,
CZE,HUR,MEN,PC_LF,M,2020-03,1.7,
CZE,HUR,MEN,PC_LF,M,2020-04,2,
CZE,HUR,MEN,PC_LF,M,2020-05,2.2,
CZE,HUR,MEN,PC_LF,M,2020-06,2.4,
CZE,HUR,MEN,PC_LF,M,2020-07,2.4,
CZE,HUR,MEN,PC_LF,M,2020-08,2.6,
CZE,HUR,MEN,PC_LF,M,2020-09,2.4,
CZE,HUR,MEN,PC_LF,M,2020-10,2.4,
CZE,HUR,MEN,PC_LF,M,2020-11,2.5,
CZE,HUR,MEN,PC_LF,M,2020-12,2.6,
CZE,HUR,MEN,PC_LF,M,2021-01,2.5,
CZE,HUR,MEN,PC_LF,M,2021-02,2.5,
CZE,HUR,MEN,PC_LF,M,2021-03,2.7,
CZE,HUR,MEN,PC_LF,M,2021-04,2.7,
CZE,HUR,MEN,PC_LF,M,2021-05,2.5,
CZE,HUR,MEN,PC_LF,M,2021-06,2.3,
CZE,HUR,MEN,PC_LF,M,2021-07,2.3,
CZE,HUR,MEN,PC_LF,M,2021-08,2.3,
CZE,HUR,MEN,PC_LF,M,2021-09,2.2,
CZE,HUR,MEN,PC_LF,M,2021-10,2.1,
CZE,HUR,MEN,PC_LF,M,2021-11,1.8,
CZE,HUR,MEN,PC_LF,M,2021-12,1.9,
CZE,HUR,MEN,PC_LF,M,2022-01,1.9,
CZE,HUR,MEN,PC_LF,M,2022-02,2,
CZE,HUR,MEN,PC_LF,M,2022-03,1.9,
CZE,HUR,MEN,PC_LF,M,2022-04,1.9,
CZE,HUR,WOMEN,PC_LF,M,1993-01,5.5,
CZE,HUR,WOMEN,PC_LF,M,1993-02,5.3,
CZE,HUR,WOMEN,PC_LF,M,1993-03,5.6,
CZE,HUR,WOMEN,PC_LF,M,1993-04,5.6,
CZE,HUR,WOMEN,PC_LF,M,1993-05,5.6,
CZE,HUR,WOMEN,PC_LF,M,1993-06,5.7,
CZE,HUR,WOMEN,PC_LF,M,1993-07,5.7,
CZE,HUR,WOMEN,PC_LF,M,1993-08,5.3,
CZE,HUR,WOMEN,PC_LF,M,1993-09,5.1,
CZE,HUR,WOMEN,PC_LF,M,1993-10,5.3,
CZE,HUR,WOMEN,PC_LF,M,1993-11,5.3,
CZE,HUR,WOMEN,PC_LF,M,1993-12,5.4,
CZE,HUR,WOMEN,PC_LF,M,1994-01,5.4,
CZE,HUR,WOMEN,PC_LF,M,1994-02,5.3,
CZE,HUR,WOMEN,PC_LF,M,1994-03,5.1,
CZE,HUR,WOMEN,PC_LF,M,1994-04,5.3,
CZE,HUR,WOMEN,PC_LF,M,1994-05,5.2,
CZE,HUR,WOMEN,PC_LF,M,1994-06,5.4,
CZE,HUR,WOMEN,PC_LF,M,1994-07,5,
CZE,HUR,WOMEN,PC_LF,M,1994-08,5.2,
CZE,HUR,WOMEN,PC_LF,M,1994-09,5.2,
CZE,HUR,WOMEN,PC_LF,M,1994-10,5.3,
CZE,HUR,WOMEN,PC_LF,M,1994-11,4.9,
CZE,HUR,WOMEN,PC_LF,M,1994-12,5,
CZE,HUR,WOMEN,PC_LF,M,1995-01,5.1,
CZE,HUR,WOMEN,PC_LF,M,1995-02,4.9,
CZE,HUR,WOMEN,PC_LF,M,1995-03,4.9,
CZE,HUR,WOMEN,PC_LF,M,1995-04,4.8,
CZE,HUR,WOMEN,PC_LF,M,1995-05,5,
CZE,HUR,WOMEN,PC_LF,M,1995-06,5.1,
CZE,HUR,WOMEN,PC_LF,M,1995-07,4.9,
CZE,HUR,WOMEN,PC_LF,M,1995-08,4.9,
CZE,HUR,WOMEN,PC_LF,M,1995-09,4.5,
CZE,HUR,WOMEN,PC_LF,M,1995-10,4.7,
CZE,HUR,WOMEN,PC_LF,M,1995-11,4.4,
CZE,HUR,WOMEN,PC_LF,M,1995-12,4.4,
CZE,HUR,WOMEN,PC_LF,M,1996-01,4.8,
CZE,HUR,WOMEN,PC_LF,M,1996-02,4.1,
CZE,HUR,WOMEN,PC_LF,M,1996-03,4.2,
CZE,HUR,WOMEN,PC_LF,M,1996-04,5.2,
CZE,HUR,WOMEN,PC_LF,M,1996-05,4.4,
CZE,HUR,WOMEN,PC_LF,M,1996-06,4.5,
CZE,HUR,WOMEN,PC_LF,M,1996-07,4.6,
CZE,HUR,WOMEN,PC_LF,M,1996-08,4.5,
CZE,HUR,WOMEN,PC_LF,M,1996-09,4.6,
CZE,HUR,WOMEN,PC_LF,M,1996-10,5.1,
CZE,HUR,WOMEN,PC_LF,M,1996-11,4.9,
CZE,HUR,WOMEN,PC_LF,M,1996-12,5,
CZE,HUR,WOMEN,PC_LF,M,1997-01,5,
CZE,HUR,WOMEN,PC_LF,M,1997-02,5,
CZE,HUR,WOMEN,PC_LF,M,1997-03,5,
CZE,HUR,WOMEN,PC_LF,M,1997-04,5.6,
CZE,HUR,WOMEN,PC_LF,M,1997-05,5.6,
CZE,HUR,WOMEN,PC_LF,M,1997-06,5.7,
CZE,HUR,WOMEN,PC_LF,M,1997-07,6.1,
CZE,HUR,WOMEN,PC_LF,M,1997-08,6.1,
CZE,HUR,WOMEN,PC_LF,M,1997-09,6.3,
CZE,HUR,WOMEN,PC_LF,M,1997-10,6.5,
CZE,HUR,WOMEN,PC_LF,M,1997-11,6.8,
CZE,HUR,WOMEN,PC_LF,M,1997-12,7.2,
CZE,HUR,WOMEN,PC_LF,M,1998-01,7.1,
CZE,HUR,WOMEN,PC_LF,M,1998-02,7,
CZE,HUR,WOMEN,PC_LF,M,1998-03,7.7,
CZE,HUR,WOMEN,PC_LF,M,1998-04,7.6,
CZE,HUR,WOMEN,PC_LF,M,1998-05,7.6,
CZE,HUR,WOMEN,PC_LF,M,1998-06,8.2,
CZE,HUR,WOMEN,PC_LF,M,1998-07,8.6,
CZE,HUR,WOMEN,PC_LF,M,1998-08,8.5,
CZE,HUR,WOMEN,PC_LF,M,1998-09,8.8,
CZE,HUR,WOMEN,PC_LF,M,1998-10,9.6,
CZE,HUR,WOMEN,PC_LF,M,1998-11,9.1,
CZE,HUR,WOMEN,PC_LF,M,1998-12,9.2,
CZE,HUR,WOMEN,PC_LF,M,1999-01,9.6,
CZE,HUR,WOMEN,PC_LF,M,1999-02,10,
CZE,HUR,WOMEN,PC_LF,M,1999-03,10.3,
CZE,HUR,WOMEN,PC_LF,M,1999-04,10.2,
CZE,HUR,WOMEN,PC_LF,M,1999-05,10.6,
CZE,HUR,WOMEN,PC_LF,M,1999-06,10.3,
CZE,HUR,WOMEN,PC_LF,M,1999-07,10.7,
CZE,HUR,WOMEN,PC_LF,M,1999-08,11.1,
CZE,HUR,WOMEN,PC_LF,M,1999-09,11.1,
CZE,HUR,WOMEN,PC_LF,M,1999-10,10.6,
CZE,HUR,WOMEN,PC_LF,M,1999-11,10.6,
CZE,HUR,WOMEN,PC_LF,M,1999-12,10.9,
CZE,HUR,WOMEN,PC_LF,M,2000-01,10.9,
CZE,HUR,WOMEN,PC_LF,M,2000-02,11.1,
CZE,HUR,WOMEN,PC_LF,M,2000-03,11.1,
CZE,HUR,WOMEN,PC_LF,M,2000-04,11,
CZE,HUR,WOMEN,PC_LF,M,2000-05,10.9,
CZE,HUR,WOMEN,PC_LF,M,2000-06,10.5,
CZE,HUR,WOMEN,PC_LF,M,2000-07,10.6,
CZE,HUR,WOMEN,PC_LF,M,2000-08,10.4,
CZE,HUR,WOMEN,PC_LF,M,2000-09,9.8,
CZE,HUR,WOMEN,PC_LF,M,2000-10,10.4,
CZE,HUR,WOMEN,PC_LF,M,2000-11,10.4,
CZE,HUR,WOMEN,PC_LF,M,2000-12,9.9,
CZE,HUR,WOMEN,PC_LF,M,2001-01,10.1,
CZE,HUR,WOMEN,PC_LF,M,2001-02,10.3,
CZE,HUR,WOMEN,PC_LF,M,2001-03,10,
CZE,HUR,WOMEN,PC_LF,M,2001-04,9.8,
CZE,HUR,WOMEN,PC_LF,M,2001-05,9.9,
CZE,HUR,WOMEN,PC_LF,M,2001-06,9.8,
CZE,HUR,WOMEN,PC_LF,M,2001-07,10.1,
CZE,HUR,WOMEN,PC_LF,M,2001-08,9.7,
CZE,HUR,WOMEN,PC_LF,M,2001-09,10,
CZE,HUR,WOMEN,PC_LF,M,2001-10,9.4,
CZE,HUR,WOMEN,PC_LF,M,2001-11,9.6,
CZE,HUR,WOMEN,PC_LF,M,2001-12,9.9,
CZE,HUR,WOMEN,PC_LF,M,2002-01,9,
CZE,HUR,WOMEN,PC_LF,M,2002-02,9.4,
CZE,HUR,WOMEN,PC_LF,M,2002-03,9.2,
CZE,HUR,WOMEN,PC_LF,M,2002-04,8.3,
CZE,HUR,WOMEN,PC_LF,M,2002-05,9,
CZE,HUR,WOMEN,PC_LF,M,2002-06,9.1,
CZE,HUR,WOMEN,PC_LF,M,2002-07,8.6,
CZE,HUR,WOMEN,PC_LF,M,2002-08,9.3,
CZE,HUR,WOMEN,PC_LF,M,2002-09,8.8,
CZE,HUR,WOMEN,PC_LF,M,2002-10,8.8,
CZE,HUR,WOMEN,PC_LF,M,2002-11,9.5,
CZE,HUR,WOMEN,PC_LF,M,2002-12,9.5,
CZE,HUR,WOMEN,PC_LF,M,2003-01,9.3,
CZE,HUR,WOMEN,PC_LF,M,2003-02,9.4,
CZE,HUR,WOMEN,PC_LF,M,2003-03,9.6,
CZE,HUR,WOMEN,PC_LF,M,2003-04,9.6,
CZE,HUR,WOMEN,PC_LF,M,2003-05,10.1,
CZE,HUR,WOMEN,PC_LF,M,2003-06,9.9,
CZE,HUR,WOMEN,PC_LF,M,2003-07,9.9,
CZE,HUR,WOMEN,PC_LF,M,2003-08,10,
CZE,HUR,WOMEN,PC_LF,M,2003-09,10.3,
CZE,HUR,WOMEN,PC_LF,M,2003-10,9.9,
